,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,letter_grade,reason_course,reason_home,reason_other,reason_reputation,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,guardian_father,guardian_mother,guardian_other
424,1,0,16,0,0,1,2,2,2,2,0,0,1,0,1,1,1,1,0,4,4,4,1,1,5,0,12,12,12,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
425,1,0,15,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,4,1.5,3,1,1,2,6,10,10,10,C,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
426,1,0,15,0,0,1,3,3,2,1,0,0,1,0,0,1,1,1,0,5,4,4,2,3,5,4,10,10,11,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
427,1,0,16,0,0,1,2,3,2,2,0,0,0,0,0,1,1,0,0,4,5,2,1,2,5,0,16,17,17,A,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
428,1,0,15,0,1,1,2,1,2,1,0,0,0,0,0,1,0,0,0,2.5,3,4,1,1,1,0,6,8,9,C,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
429,1,1,16,0,1,0,4,4,1,2,0,0,1,0,0,1,1,0,0,5,3,2,1,3,2,5,10,11,11,B,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
430,1,1,16,1,0,0,1,2,1,3,0,1,0,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,B,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
431,1,0,17,0,0,1,3,2,1,2,0,0,0,0,0,1,1,0,1,4,5,4,1,2,5,0,10,10,10,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
432,1,0,17,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,5,4,4,2,2,5,0,6,6,7,C,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
433,1,0,15,0,0,1,4,4,2,1,0,0,0,0,0,1,1,1,1,2.5,5,1,3,5,5,0,13,14,14,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
434,1,0,16,1,1,0,2,2,2,3.5,0,0,0,0,1,0,0,0,1,2.5,2,1,1,1,1,4,10,9,11,B,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
435,1,0,15,0,1,1,1,1,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,4,0,10,10,10,C,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
436,1,0,15,0,1,1,1,1,2,1,0,0,1,0,0,1,1,1,1,4,4,3,1,2,2,4,6,7,8,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
437,1,0,16,0,0,1,0,2,2,1,0,0,1,0,1,1,1,0,0,3,2,3,1,2,2,0,12,11,12,B,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
438,1,0,17,0,0,1,2,3,2,1,0,0,1,0,0,1,1,1,0,5,5,5,1,3,3,2,10,11,12,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
439,1,0,15,0,0,1,3,3,2,1,0,0,0,0,0,0,1,1,0,4,1.5,3,1,1,4,0,14,16,16,A,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
440,1,1,16,1,0,1,1,1,2,2,0,0,1,0,1,1,1,0,1,5,4,5,3.5,5,3,0,7,0,0,D,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
441,1,1,17,1,0,1,1,1,1,2,0,0,0,1,0,0,1,1,0,4,4,3,2,4,5,4,8,9,9,C,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
442,1,1,15,0,1,1,4,1,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,0,12,13,14,B,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
443,1,1,15,0,1,1,4,1,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,7,7,9,8,C,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
444,1,1,16,0,0,1,3,4,3,2,0,0,0,0,0,0,1,0,0,3,4,5,1,2,5,4,9,10,11,B,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
445,1,1,15,0,0,1,1,1,3.5,2,0,0,1,0,1,1,1,0,1,5,4,5,2,4,4,8,7,9,9,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
446,1,1,15,1,1,1,3,3,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,0,11,11,11,B,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
447,1,1,17,0,0,1,2,1,3,1,0,0,0,0,1,1,0,0,1,5,5,5,3.5,5,3,8,8,10,9,C,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
448,1,0,16,0,0,1,4,4,2,3,0,0,0,0,1,1,1,1,1,4,2,2,1,1,4,6,16,16,17,A,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
449,1,0,15,0,0,1,1,2,2,1,0,0,0,0,0,1,1,0,0,5,1.5,2,1,1,1,3,11,13,13,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
450,1,0,16,0,0,1,2,3,3,2,0,0,1,0,0,1,1,1,0,4,5,4,1,2,1,2,15,15,15,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
451,1,1,16,0,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,4,3,3,1,1,5,0,10,11,11,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
452,1,0,16,0,0,1,2,2,3,2,0,0,1,0,0,1,1,1,0,4,4,5,1,1,4,4,9,10,11,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
453,1,0,16,1,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,2.5,3,2,1,2,4,0,10,8,8,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
454,1,0,16,1,0,1,1,2,1,3,0,0,1,0,0,1,1,0,0,2.5,3,2,1,2,4,3,9,8,8,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
455,1,0,15,1,0,1,2,1,1,2,0,1,1,0,0,0,1,1,0,4,4,2,3,3,2,0,9,10,9,C,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
456,1,0,16,1,0,1,1,1,1,2,0,0,1,0,0,0,1,0,1,5,4,3,2,1,2,0,13,14,15,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
457,1,1,17,0,1,1,1,2,1,1,0,0,1,0,1,1,1,1,0,5,5,5,3.5,5,3,4,10,11,11,B,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
458,1,0,16,0,0,1,1,1,3.5,3.5,0,0,1,0,0,0,1,1,0,4,3,2,1,1,1,0,13,10,13,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
459,1,0,16,0,0,1,1,1,3.5,3,0,1,1,0,0,1,1,0,0,4,4,3,1,1,5,2,10,9,10,C,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
460,1,0,15,0,0,1,1,1,2,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,2,1,11,10,11,B,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
461,1,0,16,0,0,1,1,1,2,1,0,0,0,0,1,1,1,1,1,4,2,2,3.5,3,2,0,13,12,14,B,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
462,1,0,15,0,0,1,1,1,3,2,0,0,1,0,0,1,1,0,0,4,2,1,1,2,2,0,13,14,14,B,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
463,1,0,15,0,1,1,2,2,1,3,0,1,1,0,0,1,1,0,0,4,4,3,2,2,5,2,14,11,12,B,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
464,1,1,16,0,0,1,1,1,2,1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6,11,11,11,B,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
465,1,0,18,1,0,1,1,2,1,2,0,0,1,0,1,1,1,1,1,3,4,4,2,3,5,9,9,8,8,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
466,1,1,15,1,0,1,3,1,2,1,0,0,1,0,0,1,1,0,0,3,2,3,1,3,4,0,10,9,11,B,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
467,1,0,16,0,0,1,2,2,3,2,0,0,1,0,1,1,1,1,0,5,3,4,1,1,2,1,14,13,14,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
468,1,1,15,1,0,1,2,2,3,1,0,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1,13,12,13,B,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
469,1,1,16,1,0,1,4,4,1,2,0,0,1,0,1,1,1,0,1,4,3,1,1,1,3,0,13,12,13,B,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
470,1,0,15,0,0,1,3,3,1,2,0,0,1,0,0,1,1,1,1,4,5,4,1,1,1,4,13,12,12,B,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
471,1,0,16,0,0,1,2,2,2,2,0,0,1,0,1,0,1,0,0,4,4,4,2,3,5,2,12,11,12,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
472,1,0,16,0,1,1,2,2,3,1,0,0,1,0,1,1,1,0,1,4,3,2,1,1,4,0,14,14,16,A,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
473,1,1,16,1,1,1,2,1,2,1,0,0,1,0,1,1,1,1,0,2.5,4,3,2,3,4,4,10,8,10,C,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
474,1,1,15,0,1,1,1,3,3,1,0,0,1,0,1,1,1,1,0,4,2,4,3,5,3,2,10,11,11,B,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
475,1,0,15,1,0,1,2,2,2,3,0,0,1,0,1,1,1,0,0,5,3,2,1,1,4,0,12,13,14,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
476,1,0,16,0,1,1,2,1,1,1,0,0,1,0,0,1,1,1,1,5,4,3,1,1,5,2,10,8,8,C,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
477,1,1,15,1,0,1,3,3,2,1,0,0,1,0,1,0,1,1,0,4,3,3,2,4,3,11,12,10,11,B,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
478,1,0,16,0,0,1,1,1,2,2,0,1,1,0,0,1,1,0,0,3,4,3,1,1,1,0,7,7,8,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
479,1,0,17,1,0,1,2,2,1,1,0,0,1,0,1,1,0,0,0,4,5,3,1,1,5,4,9,9,10,C,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
480,1,0,19,1,0,1,2,3,1,1,0,0,0,0,0,1,0,1,1,4,4,4,1,1,2,0,9,9,10,C,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
481,1,0,17,0,0,1,2,1,3,1,0,0,1,0,1,1,0,0,1,5,5,3,1,1,3,2,9,10,11,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
482,1,0,15,0,1,1,1,1,2,1,0,0,1,0,0,1,0,0,1,5,2,1,1,3,4,0,9,10,9,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
483,1,0,16,0,0,1,2,2,3,2,0,0,1,0,0,1,0,1,0,3,4,5,1,2,1,1,9,10,11,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
484,1,0,16,1,1,0,2,2,1,1,0,0,1,0,0,1,0,0,0,4,3,4,1,2,1,6,7,7,8,C,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
485,1,0,17,0,0,1,2,2,2,2,0,0,1,0,0,1,1,1,0,4,3,5,1,2,4,0,11,10,11,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
486,1,0,16,1,0,1,2,2,1,1,0,0,1,1,1,0,1,1,0,4,4,3,1,4,3,1,9,10,10,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
487,1,0,18,0,1,0,3,2,2,3,0,0,1,0,0,0,0,0,1,3,3,2,1,1,2,6,7,9,10,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
488,1,0,19,1,0,1,1,1,1,3,0,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6,7,9,9,C,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
489,1,1,18,0,0,1,1,1,2,1,0,0,0,0,1,1,0,1,0,4,4,3,3,4,4,0,8,9,10,C,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
490,1,0,18,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,1,3,2,3,1,1,2,4,9,11,10,C,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
491,1,0,19,1,0,1,1,1,2,2,0,0,1,0,0,1,1,1,1,2.5,1.5,4,3.5,1,1,12,7,8,9,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
492,1,0,16,0,0,0,2,2,1,2,0,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2,8,10,10,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
493,1,0,17,1,0,1,0,1,2,1,0,0,0,0,1,0,1,0,0,2.5,4,4,3,5,5,5,9,9,10,C,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
494,1,0,16,0,1,1,1,2,1,2,0,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0,8,9,9,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
495,1,0,16,1,0,1,3,3,1,1,0,0,0,0,1,1,0,1,1,4,5,4,1,1,4,0,14,13,13,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
496,1,0,16,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,4,4,2,2,4,2,14,14,14,B,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
497,1,1,17,1,0,1,3,3,2,3.5,0,0,1,1,1,1,1,0,0,5,4,5,3,4,5,0,10,11,10,C,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
498,1,0,16,1,0,1,2,1,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,0,14,13,14,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
499,1,0,16,1,0,1,2,2,1,1,0,0,1,1,1,1,1,0,1,4,2,5,1,2,5,0,17,16,16,A,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
500,1,1,17,1,0,1,1,2,1,1,0,0,1,0,1,1,0,1,1,5,3,5,3.5,5,1,12,6,7,7,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
501,1,1,16,1,1,1,4,3,1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,14,12,13,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
502,1,1,17,0,1,1,2,2,3,3.5,0,0,1,0,0,1,1,0,0,2.5,3,5,3,5,3,2,10,8,9,C,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
503,1,0,16,1,0,1,1,1,1,3.5,0,1,1,0,1,1,1,1,0,2.5,2,1,1,1,5,0,14,14,14,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
504,1,0,19,1,1,1,2,2,1,3,0,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0,12,13,13,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
505,1,0,17,0,0,1,1,1,2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0,11,11,11,B,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
506,1,0,20,1,0,1,3,3,2,2,0,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8,11,9,10,C,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
507,1,0,17,1,1,1,1,1,1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0,11,11,10,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
508,1,1,17,0,0,1,2,2,3,1,0,0,1,0,0,0,1,1,0,4,4,5,1,2,5,0,10,9,9,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
509,1,0,16,0,1,1,1,1,3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0,16,17,18,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
510,1,0,17,0,0,1,2,2,2,2,0,0,1,0,1,1,1,0,0,5,3,2,1,1,1,0,15,17,17,A,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
511,1,0,17,1,0,0,1,0,2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,11,9,10,C,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
512,1,0,18,0,0,1,1,1,1,2,0,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9,7,7,7,C,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
513,1,0,16,1,0,1,3,1,1,1,0,0,0,0,1,1,1,1,0,3,1.5,3,1,3,1,0,8,6,8,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
514,1,0,16,1,0,1,3,2,1,1,0,0,0,0,0,1,1,1,0,3,1.5,3,1,4,3,2,7,6,7,C,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
515,1,0,18,1,1,1,1,1,2,2,0,1,0,0,0,1,1,0,0,2.5,3,5,1,4,3,8,9,8,10,C,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
516,1,0,16,0,0,1,4,4,1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0,14,16,16,A,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
517,1,0,16,0,1,1,1,2,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14,14,15,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
518,1,0,18,1,0,0,2,4,1,2,0,0,1,0,0,1,1,1,0,2.5,3,2,1,3,1,8,8,5,8,C,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
519,1,1,16,0,0,1,2,1,2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,8,7,0,D,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
520,1,0,16,1,1,1,1,1,3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6,6,8,8,C,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
521,1,0,16,0,0,1,2,3,2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0,8,10,10,C,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
522,1,0,16,1,0,1,4,4,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4,8,8,8,C,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
523,1,1,18,1,1,1,4,4,1,3.5,0,0,1,0,1,1,0,1,1,5,5,5,3.5,5,5,2,5,6,6,C,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
524,1,0,16,0,1,1,3,4,3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2,7,9,8,C,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
525,1,1,17,1,1,1,4,4,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,15,14,16,A,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
526,1,0,17,0,0,1,4,1,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13,14,14,B,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
527,1,1,16,1,1,1,2,2,3.5,3,0,0,0,0,0,1,1,0,0,5,1.5,3,2,2,3,0,10,9,10,C,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
528,1,0,17,0,0,1,2,2,1,1,0,0,1,1,0,1,1,1,0,5,1.5,3,1,2,5,5,9,9,9,C,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
529,1,0,16,1,1,1,4,4,2,1,0,0,1,0,0,1,1,0,0,5,1.5,3,1,2,5,1,11,11,11,B,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
530,1,1,17,1,0,1,3,3,1,1,0,0,1,0,1,1,1,1,0,4,1.5,4,3.5,5,3,8,7,10,9,C,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
531,1,1,17,1,0,1,1,1,3,2,0,0,0,0,0,1,1,1,1,5,1.5,3,3,3,1,0,10,10,10,C,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
532,1,1,16,1,0,1,2,1,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,9,7,8,C,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
533,1,0,16,1,1,1,2,1,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,14,15,16,A,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
534,1,1,16,1,1,1,4,4,1,1,0,0,1,0,0,1,1,1,0,4,1.5,2,2,5,5,0,11,12,12,B,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
535,1,1,15,0,0,1,1,2,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,9,11,10,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
536,1,1,15,1,1,0,2,2,3,3.5,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,13,14,14,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
537,1,1,15,1,1,0,2,1,1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,12,13,12,B,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
538,1,0,16,0,1,1,2,2,1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2,11,11,11,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
539,1,0,16,1,1,1,4,1,2,2,0,0,1,0,1,1,1,1,0,2.5,2,4,2,2,1,8,9,10,10,C,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
540,1,0,17,1,0,1,3,2,2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,9,11,11,B,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
541,1,0,17,0,0,1,2,2,2,2,0,1,0,1,0,1,1,0,0,5,1.5,3,1,1,5,0,11,9,11,B,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
542,1,0,16,1,0,1,4,4,2,3,0,0,1,0,0,1,1,1,1,5,3,5,1,4,5,1,10,11,12,B,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
543,1,1,17,0,0,1,4,4,3,1,0,0,0,0,1,1,1,1,1,3,3,3,1,3,5,2,9,9,8,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
544,1,1,17,0,1,1,1,3,2,1,0,0,0,0,1,1,1,0,1,5,1.5,2,3,3,5,2,12,11,12,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
545,1,1,17,1,0,1,3,4,1,2,0,0,1,0,1,0,1,1,1,5,4,4,3,4,5,8,8,9,8,C,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
546,1,0,17,1,0,1,4,4,1,2,0,0,1,0,0,1,1,1,0,5,2,5,1,1,5,0,13,15,16,A,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
547,1,1,16,0,1,1,4,1,1,1,0,0,0,0,0,1,1,1,0,4,1.5,2,2,1,2,0,10,11,11,B,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
548,1,0,17,1,0,0,1,1,1,2,0,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2,11,10,11,B,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
549,1,0,17,0,0,1,4,2,2,2,0,1,1,0,0,0,1,1,0,4,3,3,2,3,5,0,17,18,18,A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
550,1,1,16,1,1,0,2,2,2,2,0,0,1,0,0,0,1,1,1,4,1.5,2,2,2,5,0,12,13,13,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
551,1,1,17,1,0,1,3,2,2,2,0,0,1,1,0,1,1,1,0,4,1.5,2,2,2,1,0,13,14,13,B,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
552,1,1,19,1,0,1,1,1,1,2,0,0,1,0,1,1,0,1,0,4,4,3,3,4,4,2,9,9,10,C,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
553,1,1,17,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,4,1.5,2,1,1,5,4,11,11,12,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
554,1,0,17,0,0,1,1,1,2,1,0,0,1,0,1,1,0,1,1,3,5,5,2,2,4,3,10,11,10,C,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
555,1,0,16,0,0,1,1,2,1,3,0,1,1,0,0,0,1,1,1,4,3,4,1,1,3,5,13,14,13,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
556,1,1,16,0,1,1,1,2,1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,9,10,11,B,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
557,1,0,17,0,0,1,3,1,2,2,0,0,1,0,1,0,1,1,1,5,4,4,1,1,5,2,7,9,10,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
558,1,1,17,0,0,1,2,2,2,1,0,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0,8,13,10,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
559,1,1,18,0,0,1,1,0,3,1,0,1,1,0,0,1,1,0,0,4,3,2,1,1,4,0,12,12,13,B,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
560,1,1,17,0,0,1,1,1,2,1,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0,10,9,10,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
561,1,1,18,1,1,1,1,1,2,2,0,0,1,0,1,1,1,0,0,4,3,3,1,4,5,6,10,9,10,C,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
562,1,0,16,0,1,1,2,2,1,2,0,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0,11,13,12,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
563,1,1,17,1,0,1,2,2,1,1,0,0,0,0,1,1,1,0,1,2.5,2,1,2,3,5,0,7,0,0,D,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
564,1,1,16,0,0,1,3,2,2,1,0,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,11,9,10,C,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
565,1,1,16,0,1,1,1,1,2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,10,10,9,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
